YLR268W,2.343707E-005
YOR011W,1.403905E-005
YAL008W,4.447027E-005
YOR043W,8.495343E-006
YBR255W,1.132018E-005
YIL034C,2.503593E-005
YJR122W,0.000010451
YNL103W,1.746749E-005
YPL144W,1.093388E-005
YBR135W,2.183552E-005
YBR160W,1.795037E-005
YJL082W,4.496388E-005
YHR007C,7.042523E-005
YHR067W,1.33751E-005
YLR395C,0.000077149
YLR348C,1.795037E-005
YKL074C,0.000013139
YNL152W,1.24147E-005
YFL045C,5.850794E-005
YFL010C,2.012935E-005
YIL124W,2.073027E-005
YGL141W,1.746749E-005
YOR123C,2.529347E-005
YJL179W,3.709682E-005
YKL183W,0.000013139
YLR362W,1.598666E-005
YPL024W,1.110557E-005
YKL029C,3.129289E-005
YLR220W,2.256521E-005
YBR273C,3.259667E-005
YHR025W,3.671052E-005
YAL026C,6.287766E-005
YOL034W,0.000013139
YBL008W,2.300784E-005
YGL237C,5.6249E-006
YPR094W,3.61096E-005
YDR016C,2.047273E-005
YOL129W,2.130972E-005
YDR299W,0.000025272
YOL116W,9.463782E-006
YBR182C,4.197727E-006
YBR280C,0.000010451
YNR032W,1.05905E-005
YNR045W,7.851505E-006
YML105C,2.382337E-005
YNL288W,1.572913E-005
YPL104W,2.382337E-005
YNL003C,1.207132E-005
YFR047C,2.892981E-005
YML127W,2.529347E-005
YLR188W,1.966257E-005
YGR084C,2.561539E-005
YCR002C,3.129289E-005
YLR355C,0.0001856482
YGL157W,2.745435E-005
YGR099W,8.495343E-006
YJR093C,1.69095E-005
YLR300W,4.438443E-005
YJR140C,1.795037E-005
YOR033C,0.000010451
YBR043C,0.000004584
YLR011W,1.093388E-005
YIL044C,1.279564E-005
YDL004W,6.264158E-005
YCR046C,3.247326E-005
YLR059C,2.561539E-005
YDR507C,4.873838E-005
YOR266W,1.355617E-005
YDR421W,3.940192E-006
YGL171W,2.657578E-005
YGL215W,2.552954E-005
YGR019W,2.148141E-005
YNL080C,7.851505E-006
YOR382W,0.00004342
YDR022C,1.425367E-005
YPL266W,2.469255E-005
YBR296C,1.72958E-005
YER169W,1.279564E-005
YOL016C,1.149187E-005
YOR226C,3.922417E-005
YNL277W,2.235059E-005
YNL186W,1.860762E-005
YCL044C,2.148141E-005
YMR146C,0.00004342
YPR165W,4.307663E-005
YMR266W,3.384008E-005
YKR064W,7.508125E-006
YCR060W,2.343707E-005
YPL089C,1.630858E-005
YDL139C,1.403905E-005
YDR246W,1.973433E-005
YOR288C,1.656612E-005
YCR028C,2.012935E-005
YHR089C,3.953536E-005
YLL035W,1.502627E-005
YER007W,0.000008109
YOR141C,2.723974E-005
YBL106C,0.000021696
YGL044C,2.529347E-005
YBR038W,0.000057671
YDR117C,2.986572E-005
YEL047C,4.009335E-005
YPR016C,0.000042723
YOR208W,1.305318E-005
YDL055C,0.0001403106
YML009C,6.380376E-005
YML072C,4.699733E-005
YDR142C,1.174941E-005
YFL044C,2.952234E-005
YKL019W,1.209279E-005
YJL078C,3.366839E-005
YNL173C,2.552954E-005
YBL085W,0.000025272
YGR200C,3.042371E-005
YLR223C,6.467294E-005
YKL135C,1.886515E-005
YLR363C,1.476874E-005
YDR179C,1.777868E-005
YLR431C,1.093388E-005
YJR005W,2.130972E-005
YBL098W,2.326538E-005
YKL113C,3.042371E-005
YER030W,0.000047169
YIR026C,2.503593E-005
YJR072C,3.75797E-005
YDR047W,1.777868E-005
YKR039W,2.096634E-005
YGL003C,5.6249E-006
YOR118W,1.69095E-005
YDR268W,2.21789E-005
YMR022W,3.480583E-005
YKR006C,3.129289E-005
YDL117W,0.000012624
YPR138C,2.599632E-005
YIL005W,3.587353E-005
YIL105C,1.279564E-005
YNL119W,0.00001633
YML126C,0.000082132
YLR189C,1.886515E-005
YIL150C,2.916555E-005
YNR019W,3.953536E-005
YGR158C,0.000030252
YFR046C,0.000008667
YBR212W,1.500481E-005
YJR109C,0.0001225263
YLR254C,1.110557E-005
YPL105C,1.468289E-005
YGR145W,4.472781E-005
YLR354C,5.955418E-005
YGR098C,2.854887E-005
YAL009W,7.186206E-006
YBR129C,1.232886E-005
YDL160C,0.0002415274
YJR123W,6.099443E-005
YGR167W,4.960756E-005
YJL059W,9.807162E-006
YKL099C,2.875812E-005
YDR315C,1.207132E-005
YJL143W,3.506337E-005
YBR161W,1.69095E-005
YNL002C,4.009335E-005
YNL104C,3.813769E-005
YPL145C,3.883787E-005
YIL118W,3.07349E-005
YNL151C,3.726851E-005
YKL052C,0.000013139
YIL045W,1.534819E-005
YPL059W,4.472781E-005
YOR367W,2.105219E-005
YGR185C,5.38361E-005
YMR238W,2.796942E-005
YER168C,2.235059E-005
YPL265W,2.880641E-005
YOR227W,2.186772E-005
YOR081C,1.72958E-005
YEL026W,6.493919E-005
YCL014W,6.060813E-005
YGL172W,0.000018165
YNL274C,0.000022922
YDR021W,2.130972E-005
YPL212C,2.21789E-005
YGR081C,2.452086E-005
YPR095C,1.502627E-005
YOR310C,6.603372E-005
YIL063C,3.384008E-005
YDR188W,5.888888E-005
YOL128C,6.547734E-006
YGL236C,0.000027626
YHR133C,2.047273E-005
YDR017C,2.012935E-005
YOL080C,4.333417E-005
YPR167C,1.526234E-005
YOL117W,9.149911E-006
YBR283C,5.205213E-005
YIL090W,1.174941E-005
YML104C,2.495009E-005
YNR033W,1.925145E-005
YDR195W,0.000012624
YNL256W,2.916555E-005
YGL045W,5.45321E-006
YIL062C,2.63397E-005
YDR347W,0.000028463
YEL004W,7.851505E-006
YPR057W,8.978221E-006
YLL032C,3.212988E-005
YJL020C,7.138562E-005
YBR039W,7.406157E-005
YDR116C,0.000021696
YGR258C,2.186772E-005
YPL234C,5.523108E-005
YDL056W,1.852177E-005
YOR209C,3.422638E-005
YKL117W,6.837568E-005
YPR017C,1.386736E-005
YEL044W,0.000016652
YML071C,2.012935E-005
YLR016C,8.978221E-006
YER120W,3.813769E-005
YBR042C,1.973433E-005
YOL062C,1.183525E-005
YJL194W,2.105219E-005
YHR111W,1.500481E-005
YML129C,8.360478E-005
YDL070W,0.000022922
YCR047C,2.469255E-005
YNL261W,9.149911E-006
YOR241W,0.000018165
YBR202W,1.973433E-005
YLR056W,4.39552E-005
YKL205W,3.187235E-005
YKL110C,1.468289E-005
YHR040W,1.174941E-005
YML057W,9.463782E-006
YDR178W,7.54589E-005
YKR038C,1.062269E-005
YNL255C,7.016769E-005
YJL115W,3.953536E-005
YJR073C,2.552954E-005
YGL004C,1.534819E-005
YLR204W,4.912468E-005
YKR007W,3.187235E-005
YHR193C,6.289912E-005
YBL099W,5.995356E-005
YPL008W,9.721317E-006
YDL116W,2.21789E-005
YMR023C,6.204354E-006
YOR119C,2.495009E-005
YLR409C,2.073027E-005
YKR065C,4.39552E-005
YMR041C,1.500481E-005
YMR267W,2.683331E-005
YMR109W,2.820549E-005
YDR232W,0.0001422226
YDR245W,3.163627E-005
YHR088W,2.430625E-005
YGR276C,2.235059E-005
YBR017C,4.943587E-005
YKR014C,3.11212E-005
YPR162C,1.174941E-005
YLR178C,1.403905E-005
YHR175W,2.326538E-005
YGR166W,9.721317E-006
YDL161W,2.186772E-005
YDL212W,3.922417E-005
YJR055W,2.657578E-005
YDR390C,2.096634E-005
YGL099W,3.578769E-005
YIL119C,3.317612E-005
YPL193W,1.279564E-005
YNL005C,2.21789E-005
YKL098W,1.174941E-005
YJR139C,6.467294E-005
YBR133C,1.062269E-005
YBR162C,9.575827E-005
YDR279W,1.826424E-005
YJL133W,8.978221E-006
YDR143C,1.886515E-005
YBR111C,3.317612E-005
YGL019W,3.189381E-005
YNL172W,0.000018165
YDL099W,3.11212E-005
YPR144C,1.942314E-005
YNL023C,1.500481E-005
YPL026C,2.659724E-005
YIR011C,0.000013524
YDR214W,3.61096E-005
YLR222C,3.319758E-005
YPL005W,8.28073E-006
YLR295C,7.112808E-005
YDR332W,3.854347E-006
YOR064C,0.000008667
YOR311C,0.000016652
YOR344C,2.256521E-005
YBR159W,4.018791E-005
YNR041C,1.903684E-005
YDR189W,3.11212E-005
YBR282W,5.569786E-005
YOR079C,1.886515E-005
YCL030C,5.017427E-005
YHR132C,4.253792E-005
YGL133W,2.070881E-005
YDR194C,0.000071792
YOL049W,3.317612E-005
YDR014W,1.023639E-005
YNL257C,8.978221E-006
YNR030W,5.101126E-005
YIL093C,2.986572E-005
YDR466W,1.386736E-005
YLR397C,2.186772E-005
YDR463W,2.986572E-005
YIL104C,1.305318E-005
YIL002C,0.000010451
YGR159C,4.856669E-005
YAL010C,1.560572E-005
YNL118C,4.530726E-005
YJL039C,5.956726E-005
YGL228W,3.384008E-005
YJR117W,5.497354E-005
YGL155W,8.28073E-006
YOR104W,0.000022922
YLR357W,1.795037E-005
YER127W,0.000025272
YOL063C,8.978221E-006
YBL015W,2.469255E-005
YEL027W,0.000088005
YLR017W,3.317612E-005
YHR110W,1.942314E-005
YBR041W,3.384008E-005
YCR044C,3.813769E-005
YGL206C,0.0005516579
YLR320W,4.809373E-006
YFR014C,3.422638E-005
YMR231W,3.247326E-005
YGR184C,3.922417E-005
YNL275W,1.560572E-005
YAR015W,3.75797E-005
YOR086C,6.560449E-005
YPL213W,1.607251E-005
YNL082W,2.788357E-005
YLL051C,5.45321E-006
YDR395W,5.205213E-005
YOR279C,4.197727E-006
YOR224C,3.613107E-005
YGL060W,0.000025272
YLR079W,0.000013139
YMR093W,1.925145E-005
YMR042W,1.69095E-005
YDR079W,5.523108E-005
YMR268C,8.978221E-006
YML070W,3.61096E-005
YGL100W,2.63397E-005
YBL061C,1.149187E-005
YMR140W,1.572913E-005
YPR072W,2.430625E-005
YER062C,8.506214E-005
YDR244W,0.000008667
YGR271W,3.553015E-005
YPR163C,7.877868E-005
YDR527W,1.746749E-005
YCR059C,1.476874E-005
YCR004C,4.166874E-005
YLL033W,9.721317E-006
YCR106W,1.279564E-005
YML038C,1.502627E-005
YDR489W,1.149187E-005
YPR049C,1.093388E-005
YGR257C,0.000008109
YBR127C,0.0001567775
YPL235W,3.671052E-005
YDL159W,1.425367E-005
YGL190C,2.070881E-005
YBR110W,2.256521E-005
YDR144C,3.003741E-005
YGL018C,3.514921E-005
YMR075W,1.355617E-005
YMR020W,6.928671E-006
YDR379W,1.500481E-005
YHR169W,1.425367E-005
YOR103C,2.986572E-005
YKL137W,3.28542E-005
YNL059C,0.000028227
YPL161C,1.476874E-005
YJL063C,2.788357E-005
YIR010W,1.500481E-005
YDR331W,4.63535E-005
YKR044W,7.508125E-006
YCR069W,4.128244E-005
YLR433C,2.745435E-005
YMR068W,0.000008109
YGR239C,1.425367E-005
YER032W,1.886515E-005
YJR070C,4.215162E-005
YDL097C,2.469255E-005
YGL005C,2.382337E-005
YIR024C,4.197993E-005
YDL111C,1.500481E-005
YPL007C,1.355617E-005
YLR203C,2.952234E-005
YBR101C,2.256521E-005
YLR396C,1.093388E-005
YIL003W,1.386736E-005
YBR245C,6.347857E-005
YBR163W,5.45321E-006
YDR465C,2.452086E-005
YKL079W,1.279564E-005
YBR210W,2.529347E-005
YPL103C,1.386736E-005
YIL103W,1.777868E-005
YFR033C,2.986572E-005
YJR096W,2.552954E-005
YKL027W,1.534819E-005
YGR143W,3.456976E-005
YGR112W,1.425367E-005
YKL057C,2.105219E-005
YGL098W,2.469255E-005
YLR192C,2.683331E-005
YPL069C,1.826424E-005
YDL213C,3.613107E-005
YKL195W,6.673121E-005
YGL216W,1.500481E-005
YDR317W,1.534819E-005
YPL271W,0.000070892
YJR138W,0.000020006
YGL210W,3.319758E-005
YJL145W,3.636714E-005
YBR132C,4.253792E-005
YNL106C,1.468289E-005
YFR015C,0.000018165
YOR265W,0.000059739
YLR321C,3.129289E-005
YMR233W,1.403905E-005
YPR199C,1.00647E-005
YLR376C,0.000006757
YOR278W,1.279564E-005
YNL085W,8.321848E-005
YGL061C,3.042371E-005
YDR394W,4.236623E-005
YPL210C,2.430625E-005
YOR330C,1.903684E-005
YOR087W,2.469255E-005
YGL234W,5.627731E-005
YOR347C,3.129289E-005
YPR093C,3.017358E-006
YOL082W,0.000004584
YAL029C,3.553015E-005
YDR452W,3.553015E-005
YOR030W,7.186206E-006
YOR065W,4.307663E-005
YGR186W,2.933724E-005
YDR294C,2.599632E-005
YHR135C,1.209279E-005
YNL250W,4.504973E-005
YOL115W,9.463782E-006
YNR031C,3.07349E-005
YNL131W,4.786652E-005
YIR004W,2.892981E-005
YIL135C,1.656612E-005
YBL005W,1.093388E-005
YOR243C,5.38361E-005
YDR041W,2.413456E-005
YGR070W,5.882435E-006
YMR165C,1.72958E-005
YCR005C,6.547734E-006
YBL101C,4.626765E-005
YPR055W,4.253792E-005
YHR037W,3.422638E-005
YLR032W,2.326538E-005
YDR488C,2.070881E-005
YLR154C,2.933724E-005
YEL042W,4.307663E-005
YPR048W,1.132018E-005
YOL060C,2.880641E-005
YNL208W,5.627731E-005
YNL232W,1.826424E-005
YDL076C,1.339656E-005
YDR120C,3.003741E-005
YER126C,5.38361E-005
YOR113W,0.0001013982
YJL192C,2.495009E-005
YHR117W,3.129289E-005
YDR265W,8.634841E-006
YDL036C,1.174941E-005
YML059C,4.197993E-005
YKL116C,0.000008109
YGR238C,1.279564E-005
YLR423C,0.00001633
YER035W,1.833667E-005
YPR128C,1.232886E-005
YLR105C,1.425367E-005
YML091C,4.253792E-005
YHR191C,1.852177E-005
YDL110C,3.553015E-005
YDL098C,2.343707E-005
YHR042W,5.923226E-005
YGL006W,3.11212E-005
YPL006W,2.933724E-005
YKR067W,4.027376E-005
YOR168W,6.924486E-005
YNL189W,3.540675E-005
YER040W,1.442536E-005
YMR043W,1.279564E-005
YML077W,2.788357E-005
YER068W,1.886515E-005
YER013W,1.746749E-005
YMR269W,3.212988E-005
YMR092C,3.155043E-005
YJL008C,4.678272E-005
YDL018C,2.723974E-005
YGR054W,0.0001083255
YMR191W,1.630858E-005
YBL060W,9.364524E-006
YGR270W,0.000036453
YKL056C,8.091944E-005
YNL278W,3.317612E-005
YJR057W,2.012935E-005
YKL150W,1.795037E-005
YGL211W,1.00647E-005
YDR316W,2.582463E-005
YPL195W,4.197993E-005
YNL107W,1.305318E-005
YBL063W,0.000027626
YDR479C,1.132018E-005
YAL059W,3.813769E-005
YNL007C,0.0001098949
YJR137C,8.339017E-005
YMR021C,4.755719E-006
YDR378C,3.259667E-005
YGL191W,5.497354E-005
YFL041W,4.748021E-005
YJL168C,1.69095E-005
YDR145W,1.777868E-005
YDR330W,1.386736E-005
YJL062W,3.042371E-005
YNL325C,1.386736E-005
YPL020C,2.552954E-005
YDR216W,2.413456E-005
YKL130C,1.476874E-005
YNL021W,2.469255E-005
YOR346W,1.386736E-005
YGL233W,2.130972E-005
YLR172C,4.699733E-005
YGR113W,1.174941E-005
YLR319C,2.495009E-005
YBR278W,1.630858E-005
YHR029C,2.503593E-005
YGR209C,8.604936E-005
YDR295C,1.110557E-005
YAL033W,1.279564E-005
YNR036C,2.469255E-005
YNR049C,1.886515E-005
YDR192C,1.852177E-005
YOL112W,2.845668E-006
YML109W,1.630858E-005
YNL251C,2.723974E-005
YHR134W,9.364524E-006
YBR164C,4.678272E-005
YIL153W,7.529586E-006
YHR074W,3.221573E-005
YJL217W,3.317612E-005
YLR399C,2.469255E-005
YFR030W,2.875812E-005
YBR131W,9.721317E-006
YAL011W,1.062269E-005
YBR036C,3.456976E-005
YBR244W,4.496388E-005
YPL053C,2.561539E-005
YBR179C,2.130972E-005
YPL155C,1.572913E-005
YJR097W,2.683331E-005
YLR351C,2.587292E-005
YGR142W,4.166874E-005
YPL100W,1.305318E-005
YDR121W,2.796942E-005
YER125W,0.0002385407
YNL233W,1.826424E-005
YPL211W,4.912468E-005
YDL077C,1.69095E-005
YOR222W,1.00647E-005
YOL061W,3.259667E-005
YLR015W,2.130972E-005
YPL259C,1.560572E-005
YLR008C,2.854887E-005
YMR219W,3.212988E-005
YLR055C,1.777868E-005
YOR198C,7.935814E-005
YLR450W,3.384008E-005
YDR191W,1.526234E-005
YIL095W,2.012935E-005
YNL084C,2.599632E-005
YGL066W,2.552954E-005
YPR070W,9.463782E-006
YOR386W,2.148141E-005
YCL011C,1.403905E-005
YPR198W,1.476874E-005
YHL038C,0.00001633
YDR425W,2.300784E-005
YML076C,0.000008109
YKR060W,2.745435E-005
YER069W,2.148141E-005
YMR091C,2.21789E-005
YER012W,5.188044E-005
YHR003C,1.110557E-005
YBL067C,0.000021696
YHR098C,4.128244E-005
YDL019C,4.149705E-005
YDL135C,2.599632E-005
YDR168W,0.000042723
YER175C,1.305318E-005
YBR069C,3.883787E-005
YGR077C,7.186206E-006
YDR512C,2.895094E-005
YDR113C,1.746749E-005
YLL031C,2.63397E-005
YLR033W,1.500481E-005
YLR088W,3.636714E-005
YBR021W,3.212988E-005
YGR255C,3.247326E-005
YDL051W,3.709682E-005
YBL102W,1.973433E-005
YPL237W,3.259667E-005
YLR120C,0.000028227
YEL043W,1.279564E-005
YMR077C,1.777868E-005
YNL068C,1.149187E-005
YGR204W,0.0001073598
YPR056W,1.555744E-005
YDR146C,2.723974E-005
YNL326C,0.000012624
YFL008W,4.470635E-005
YDR337W,2.916555E-005
YJL061W,2.047273E-005
YDR217C,3.221573E-005
YDR441C,2.745435E-005
YPL094C,2.27369E-005
YNL020C,9.364524E-006
YPL023C,1.777868E-005
YPL163C,3.28542E-005
YMR246W,3.671052E-005
YPR161C,1.995766E-005
YOR291W,2.326538E-005
YJL112W,9.721317E-006
YMR059W,2.070881E-005
YDR062W,3.189381E-005
YBR188C,2.105219E-005
YLR435W,6.528257E-005
YJR076C,3.07349E-005
YHR190W,5.226674E-005
YKR002W,1.69095E-005
YBR003W,2.012935E-005
YDR398W,4.128244E-005
YPR129W,4.027376E-005
YDL113C,1.500481E-005
YMR135C,3.854347E-006
YLR201C,2.326538E-005
YBR130C,2.657578E-005
YBR247C,2.625386E-005
YJL210W,1.132018E-005
YLR398C,5.156925E-005
YIL154C,1.942314E-005
YPL149W,2.845668E-006
YBR165W,1.74353E-005
YHR075C,9.463782E-006
YKL004W,2.916555E-005
YGR076C,3.587353E-005
YFR031C,0.000012624
YPL154C,6.907317E-005
YJR110W,1.833667E-005
YIL149C,3.636714E-005
YPL101W,1.833667E-005
YLR258W,0.000012624
YNR015W,1.942314E-005
YLR350W,1.183525E-005
YGR163W,2.130972E-005
YKL022C,1.425367E-005
YDL164C,4.128244E-005
YJR050W,1.442536E-005
YNL006W,1.110557E-005
YKL179C,2.382337E-005
YPL194W,1.425367E-005
YAL058W,1.209279E-005
YKL095W,1.69095E-005
YJR136C,5.6249E-006
YIL094C,3.155043E-005
YJL098W,0.000025272
YLR451W,8.978221E-006
YHR017W,1.132018E-005
YOL044W,1.023639E-005
YHR148W,2.413456E-005
YLR323C,1.403905E-005
YOR085W,0.0001026161
YGL067W,2.469255E-005
YCL010C,9.463782E-006
YGR189C,3.506337E-005
YOR332W,5.205213E-005
YOR363C,1.339656E-005
YNL087W,5.995356E-005
YOR341W,0.0001233633
YOR067C,0.000025272
YDR296W,2.326538E-005
YPR091C,0.000028227
YGR141W,0.000036453
YGR094W,0.0001730005
YNR048W,1.425367E-005
YNL133C,2.27369E-005
YHR028C,2.148141E-005
YBR265W,2.21789E-005
YBL007C,6.060813E-005
YNR037C,9.895834E-005
YOL113W,3.360738E-006
YCL024W,2.960819E-005
YAL032C,0.000016652
YGL145W,1.903684E-005
YHR137W,6.461889E-006
YNL252C,0.000021696
YMR198W,0.000013524
YCR003W,4.307663E-005
YDR511W,3.448391E-005
YMR163C,1.132018E-005
YBR068C,1.425367E-005
YDR043C,1.279564E-005
YMR250W,1.149187E-005
YEL015W,1.860762E-005
YBL103C,1.267224E-005
YEL040W,3.840864E-005
YLR418C,0.00001633
YER059W,1.560572E-005
YNL076W,7.76566E-006
YBL025W,1.476874E-005
YOL066C,1.110557E-005
YGL167C,5.205213E-005
YHR115C,1.279564E-005
YEL022W,5.226674E-005
YLR182W,5.59554E-005
YDL074C,1.886515E-005
YJL190C,6.133781E-005
YMR218C,2.587292E-005
YLR052W,2.070881E-005
YPL256C,1.746749E-005
YKL201C,1.833667E-005
YLL049W,7.508125E-006
YOL026C,3.212988E-005
YDL069C,7.76566E-006
YDR236C,1.110557E-005
YJL042W,4.307663E-005
YER037W,1.305318E-005
YCR092C,1.777868E-005
YJL111W,5.465162E-005
YNL192W,1.442536E-005
YLL010C,0.000008109
YMR058W,0.000077986
YLR436C,1.232886E-005
YOR290C,1.132018E-005
YKL114C,3.905248E-005
YML093W,7.112808E-005
YJR077C,0.0001168223
YHR197W,2.21789E-005
YDL112W,7.008185E-005
YBR002C,1.500481E-005
YDR276C,8.408766E-005
YLR200W,7.610273E-005
YKL154W,3.775139E-005
YKR003W,3.07349E-005
YPL004C,2.723974E-005
YLR107W,1.093388E-005
YLR121C,1.886515E-005
YDL052C,4.149705E-005
YKR061W,1.85845E-006
YJL178C,2.880641E-005
YML075C,3.28542E-005
YGL107C,2.430625E-005
YDR169C,2.130972E-005
YOR057W,1.903684E-005
YBL033C,1.966257E-005
YMR272C,3.07349E-005
YBR098W,6.204354E-006
YPR108W,3.83228E-005
YKL054C,0.000077149
YHR171W,1.00647E-005
YGR162W,7.610273E-005
YDL165W,2.796942E-005
YKL189W,1.500481E-005
YJR051W,2.933724E-005
YKL094W,2.63397E-005
YOL030W,6.397545E-005
YPL179W,2.413456E-005
YJR019C,8.978221E-006
YJR135C,1.232886E-005
YGL213C,2.933724E-005
YDR147W,9.807162E-006
YBL080C,1.386736E-005
YMR076C,3.553015E-005
YGR205W,0.0001136112
YMR136W,2.096634E-005
YDL095W,0.000093677
YNL027W,1.572913E-005
YPL022W,1.093388E-005
YJL060W,6.72892E-005
YPL095C,7.186206E-006
YNL327W,3.384008E-005
YLR291C,1.72958E-005
YPR140W,2.012935E-005
YGR048W,0.000027626
YIR001C,3.813769E-005
YDL230W,1.777868E-005
YPR166C,6.624833E-005
YJR113C,2.073027E-005
YBR279W,2.880641E-005
YGL075C,8.978221E-006
YGR140W,2.130972E-005
YOL158C,5.45321E-006
YGR097W,1.572913E-005
YBR151W,1.232886E-005
YCL025C,2.096634E-005
YNR034W,5.352491E-005
YHR136C,2.587292E-005
YNL282W,1.110557E-005
YBR286W,4.128244E-005
YGL144C,3.017358E-006
YDR190C,3.866618E-005
YAL031C,6.204354E-006
YBL006C,1.526234E-005
YGR108W,1.279564E-005
YBR264C,1.174941E-005
YHR076W,2.63397E-005
YDR462W,2.130972E-005
YIL155C,6.397545E-005
YJL148W,2.430625E-005
YPL055C,2.148141E-005
YDR098C,5.156925E-005
YJR099W,2.723974E-005
YLR259C,0.0002794907
YPL157W,1.468289E-005
YKL005C,7.851505E-006
YGL166W,9.721317E-006
YHR114W,0.000028227
YBL024W,0.000042723
YOL067C,3.247326E-005
YOR275C,0.000008109
YDR127W,0.000165351
YDR400W,2.183552E-005
YOL018C,1.607251E-005
YLL048C,6.099443E-005
YNL264C,1.942314E-005
YOL027C,3.688221E-005
YPL120W,1.33751E-005
YIL075C,9.203252E-005
YOL145C,6.528257E-005
YJL099W,1.209279E-005
YHR149C,1.355617E-005
YLR324W,2.469255E-005
YNR074C,1.279564E-005
YIL097W,1.442536E-005
YOL045W,3.129289E-005
YFR010W,4.472781E-005
YHL009C,1.925145E-005
YMR311C,3.993038E-005
YJL109C,6.099443E-005
YLR304C,9.498411E-005
YBL039C,6.313519E-005
YGR188C,1.69095E-005
YNL048W,2.070881E-005
YGL064C,0.000018165
YDL053C,2.235059E-005
YKL109W,6.397545E-005
YKR062W,2.326538E-005
YMR119W,1.708119E-005
YER010C,1.555744E-005
YER176W,3.07349E-005
YMR097C,1.05905E-005
YDR158W,5.888888E-005
YLR166C,1.630858E-005
YDR393W,1.267224E-005
YHR079C,2.745435E-005
YDL035C,3.480583E-005
YER118C,1.903684E-005
YMR162C,3.317612E-005
YEL009C,1.34338E-006
YDR498C,1.598666E-005
YOR257W,3.671052E-005
YGR002C,1.279564E-005
YGR075C,2.343707E-005
YGR253C,3.905248E-005
YDR510W,4.543066E-005
YPL050C,3.042371E-005
YBR023C,3.259667E-005
YER058W,3.922417E-005
YPR010C,8.653223E-005
YPL231W,0.0001612371
YLR148W,1.966257E-005
YKL155C,1.966257E-005
YMR071C,3.422638E-005
YKR055W,2.599632E-005
YDR148C,8.360478E-005
YJR034W,3.61096E-005
YBR158W,5.066908E-006
YNL026W,1.425367E-005
YDR335W,3.456976E-005
YPR141C,3.259667E-005
YGR206W,3.422638E-005
YMR039C,4.438443E-005
YDR443C,2.552954E-005
YDR211W,3.28542E-005
YOR125C,0.000027626
